system:index,NDVI,.geo
LT05_035038_20101103,0.13707685170736958,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20101119,0.13405439462388183,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20101205,0.13098933292317633,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20101221,0.13500963934862367,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110106,,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110122,0.12087003731986756,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110207,0.11766306575774516,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110311,0.1095387023402794,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110327,0.11409164545827628,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110412,0.1072553805853965,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110428,0.1125480738037775,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110514,0.11165085762048028,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110530,0.11270442727622873,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110615,0.1092464407326631,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110701,0.11352337398933189,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110717,0.12303267120013828,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110802,0.3586202171592864,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110818,0.2613234710913421,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110903,0.2230673027225616,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20110919,0.2732472710229891,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20111005,0.2305675766712047,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20111021,0.18607123556226138,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
LT05_035038_20111106,0.12393265648902402,"{""type"":""Polygon"",""coordinates"":[[[-109.09,31.93],[-109.07,31.93],[-109.07,31.945],[-109.09,31.945],[-109.09,31.93]]]}"
