"","recordID","year","month","day","period","plot","treatment","note1","stake","species","scientificname","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3","prevrt","prevlet","nestdir","neststk","note4","note5"
"809",14967,1988,10,8,127,17,"control",NA,63,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,23,27,"7270",NA,"0",NA,"0","0",NA,NA,NA,NA
"810",14973,1988,10,8,127,22,"control",NA,75,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,49,"7709",NA,"0",NA,"0","0",NA,NA,NA,NA
"811",14956,1988,10,8,127,22,"control",NA,45,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,51,127,"7221",NA,"7219",NA,"0","0","W",46,NA,NA
"812",14954,1988,10,8,127,22,"control",NA,44,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,22,21,"7222",NA,"0",NA,"0","0",NA,NA,NA,NA
"813",14940,1988,10,8,127,22,"control",NA,15,"PE","Peromyscus eremicus","F",NA,"J",NA,NA,NA,NA,NA,20,14,"7223",NA,"0",NA,"0","0",NA,NA,NA,NA
"814",16510,1989,10,7,139,2,"control",NA,43,"DO","Dipodomys ordii","M",NA,NA,"S",NA,NA,NA,NA,37,58,"7342",NA,"0",NA,"0","0",NA,NA,NA,NA
"815",16495,1989,10,7,139,2,"control",NA,15,"DO","Dipodomys ordii","F",NA,NA,NA,NA,NA,"E",NA,36,46,"8781",NA,"0",NA,"0","0",NA,NA,NA,NA
"816",16498,1989,10,7,139,2,"control",NA,17,"PE","Peromyscus eremicus","M","Z",NA,NA,NA,NA,NA,NA,21,21,"8928",NA,"0",NA,"0","0",NA,NA,NA,NA
"817",16513,1989,10,7,139,2,"control",NA,47,"SH","Sigmodon hispidus","F",NA,NA,NA,NA,NA,"E",NA,32,140,"8929",NA,"0",NA,"0","0",NA,NA,NA,NA
"818",16584,1989,10,8,139,4,"control",NA,72,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,47,"7947",NA,"0",NA,"0","0",NA,NA,NA,NA
"819",16575,1989,10,8,139,4,"control",NA,62,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,37,35,"8941",NA,"0",NA,"0","0",NA,NA,NA,NA
"820",16556,1989,10,8,139,4,"control",NA,34,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,36,39,"8939",NA,"0",NA,"0","0",NA,NA,NA,NA
"821",16558,1989,10,8,139,4,"control",NA,36,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,37,46,"7729",NA,"0",NA,"0","0",NA,NA,NA,NA
"822",16587,1989,10,8,139,4,"control",NA,74,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,37,45,"8613",NA,"0",NA,"0","0",NA,NA,NA,NA
"823",16580,1989,10,8,139,4,"control",NA,71,"DS","Dipodomys spectabilis","M",NA,NA,"S",NA,NA,NA,NA,54,126,"8697",NA,"8726",NA,"0","0",NA,71,NA,NA
"824",16568,1989,10,8,139,4,"control",NA,54,"PF","Perognathus flavus","F",NA,NA,NA,NA,NA,"E",NA,15,9,"4",NA,"0",NA,"0","0",NA,NA,NA,NA
"825",16534,1989,10,7,139,8,"control",NA,73,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,48,"7470",NA,"0",NA,"0","0",NA,NA,NA,NA
"826",16492,1989,10,7,139,8,"control",NA,13,"DM","Dipodomys merriami","F",NA,"J",NA,NA,NA,NA,NA,35,25,"8932",NA,"0",NA,"0","0",NA,NA,NA,NA
"827",16505,1989,10,7,139,8,"control",NA,32,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,37,43,"8699",NA,"0",NA,"0","0",NA,NA,NA,NA
"828",16511,1989,10,7,139,8,"control",NA,45,"DM","Dipodomys merriami","F",NA,"J",NA,NA,NA,NA,NA,34,25,"8949",NA,"0",NA,"0","0",NA,NA,NA,NA
"829",16500,1989,10,7,139,8,"control",NA,21,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,47,"8590",NA,"0",NA,"0","0",NA,NA,NA,NA
"830",16533,1989,10,7,139,8,"control",NA,66,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,37,45,"8989",NA,"0",NA,"0","0",NA,NA,NA,NA
"831",16497,1989,10,7,139,8,"control",NA,16,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,47,"7154",NA,"0",NA,"0","0",NA,NA,NA,NA
"832",16522,1989,10,7,139,8,"control",NA,56,"DO","Dipodomys ordii","F","Z",NA,NA,NA,NA,NA,NA,36,43,"8948",NA,"0",NA,"0","0",NA,NA,NA,NA
"833",16508,1989,10,7,139,8,"control",NA,41,"OL","Onychomys leucogaster","F",NA,NA,NA,NA,"P","E",NA,21,36,"8912",NA,"0",NA,"0","0",NA,NA,NA,NA
"834",16514,1989,10,7,139,8,"control",NA,47,"OT","Onychomys torridus","M",NA,NA,"M",NA,NA,NA,NA,21,28,"7476",NA,"0",NA,"0","0",NA,NA,NA,NA
"835",16536,1989,10,7,139,11,"control",NA,74,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,50,"8616",NA,"0",NA,"0","0",NA,NA,NA,NA
"836",16518,1989,10,7,139,11,"control",NA,53,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,37,47,"8977",NA,"0",NA,"0","0",NA,NA,NA,NA
"837",16521,1989,10,7,139,11,"control",NA,55,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,36,"8942",NA,"0",NA,"0","0",NA,NA,NA,NA
"838",16503,1989,10,7,139,11,"control",NA,24,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,21,25,"9000",NA,"0",NA,"0","0",NA,NA,NA,NA
"839",16506,1989,10,7,139,11,"control",NA,35,"PE","Peromyscus eremicus","M",NA,"J",NA,NA,NA,NA,NA,20,15,"8944",NA,"0",NA,"0","0",NA,NA,NA,NA
"840",16516,1989,10,7,139,11,"control",NA,51,"SH","Sigmodon hispidus","M",NA,"J",NA,NA,NA,NA,NA,26,38,"8943",NA,"0",NA,"0","0",NA,NA,NA,NA
"841",16582,1989,10,8,139,12,"control",NA,72,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,49,"7260",NA,"7260",NA,"0","0",NA,NA,NA,NA
"842",16546,1989,10,8,139,12,"control",NA,16,"NA","Neotoma albigula","F",NA,NA,NA,NA,NA,"E",NA,31,185,"8643",NA,"0",NA,"0","0",NA,NA,NA,NA
"843",16586,1989,10,8,139,12,"control",NA,74,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,21,26,"9000",NA,"0",NA,"0","0",NA,NA,NA,NA
"844",16573,1989,10,8,139,12,"control",NA,62,"PE","Peromyscus eremicus","M","Z",NA,NA,NA,NA,NA,NA,21,20,"8918",NA,"0",NA,"0","0",NA,NA,NA,NA
"845",16547,1989,10,8,139,12,"control",NA,21,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,22,15,"6102",NA,"0",NA,"0","0",NA,NA,NA,NA
"846",16549,1989,10,8,139,14,"control",NA,21,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,53,"7322",NA,"0",NA,"0","0",NA,NA,NA,NA
"847",16578,1989,10,8,139,14,"control",NA,65,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,37,43,"8764",NA,"0",NA,"0","0",NA,NA,NA,NA
"848",16577,1989,10,8,139,14,"control",NA,64,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,48,"8686",NA,"0",NA,"0","0",NA,NA,NA,NA
"849",16585,1989,10,8,139,14,"control",NA,72,"DO","Dipodomys ordii","M",NA,NA,"S",NA,NA,NA,NA,36,53,"8976",NA,"0",NA,"0","0",NA,NA,NA,NA
"850",16553,1989,10,8,139,17,"control",NA,27,"DO","Dipodomys ordii","M",NA,NA,"R",NA,NA,NA,NA,36,48,"8723",NA,"0",NA,"0","0",NA,NA,NA,NA
"851",16542,1989,10,8,139,17,"control",NA,11,"DO","Dipodomys ordii","F","Z",NA,NA,NA,NA,NA,NA,36,50,"8906",NA,"0",NA,"0","0",NA,NA,NA,NA
"852",16570,1989,10,8,139,17,"control",NA,55,"DO","Dipodomys ordii","M",NA,NA,"S",NA,NA,NA,NA,36,56,"8720",NA,"0",NA,"0","0",NA,NA,NA,NA
"853",16581,1989,10,8,139,17,"control",NA,71,"NA","Neotoma albigula","F","Z",NA,NA,NA,NA,NA,NA,32,149,"8702",NA,"0",NA,"0","0",NA,62,NA,NA
"854",16550,1989,10,8,139,17,"control",NA,23,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,20,22,"8983",NA,"0",NA,"0","0",NA,NA,NA,NA
"855",16552,1989,10,8,139,17,"control",NA,26,"RM","Reithrodontomys megalotis","F","Z",NA,NA,NA,NA,NA,NA,16,8,"8721",NA,"0",NA,"0","0",NA,NA,NA,NA
"856",16517,1989,10,7,139,22,"control",NA,51,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,36,39,"8556",NA,"0",NA,"0","0",NA,NA,NA,NA
"857",16491,1989,10,7,139,22,"control",NA,12,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,50,"7709",NA,"0",NA,"0","0",NA,NA,NA,NA
"858",16507,1989,10,7,139,22,"control",NA,37,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,52,"8934",NA,"0",NA,"0","0",NA,NA,NA,NA
"859",16515,1989,10,7,139,22,"control",NA,47,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,48,115,"8588",NA,"8587",NA,"0","0",NA,46,NA,NA
"860",16538,1989,10,7,139,22,"control",NA,76,"PE","Peromyscus eremicus","M","Z",NA,NA,NA,NA,NA,NA,21,20,"8935",NA,"0",NA,"0","0",NA,NA,NA,NA
"861",16509,1989,10,7,139,22,"control",NA,41,"PE","Peromyscus eremicus","F",NA,NA,NA,NA,NA,"E",NA,21,23,"8771",NA,"0",NA,"0","0",NA,NA,NA,NA
"862",17915,1990,10,16,152,2,"control",NA,31,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,37,45,"1220",NA,"0",NA,"0","0",NA,NA,NA,NA
"863",17910,1990,10,16,152,2,"control",NA,13,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,38,"1337",NA,"0",NA,"0","0",NA,NA,NA,NA
"864",17928,1990,10,16,152,2,"control",NA,53,"DO","Dipodomys ordii","M",NA,"J",NA,NA,NA,NA,NA,33,22,"1335",NA,"0",NA,"0","0",NA,NA,NA,NA
"865",17921,1990,10,16,152,2,"control",NA,43,"DO","Dipodomys ordii","F",NA,NA,NA,NA,NA,"E",NA,36,47,"8781",NA,"0",NA,"0","0",NA,NA,NA,NA
"866",17933,1990,10,16,152,2,"control",NA,56,"DO","Dipodomys ordii","F","Z",NA,NA,NA,NA,NA,NA,37,44,"1322",NA,"0",NA,"0","0",NA,NA,NA,NA
"867",17941,1990,10,16,152,2,"control",NA,72,"NA","Neotoma albigula","F","Z",NA,NA,NA,NA,NA,NA,33,195,"1147",NA,"0",NA,"0","0","S",72,NA,NA
"868",17918,1990,10,16,152,2,"control",NA,37,"OT","Onychomys torridus","F",NA,NA,NA,NA,NA,"E",NA,22,24,"1336",NA,"0",NA,"0","0",NA,NA,NA,NA
"869",17938,1990,10,16,152,4,"control",NA,71,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,36,40,"1023",NA,"0",NA,"0","0",NA,NA,NA,NA
"870",17913,1990,10,16,152,4,"control",NA,24,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,36,40,"8939",NA,"0",NA,"0","0",NA,NA,NA,NA
"871",17917,1990,10,16,152,4,"control",NA,36,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,44,"1060",NA,"0",NA,"0","0",NA,NA,NA,NA
"872",17947,1990,10,16,152,4,"control",NA,76,"DM","Dipodomys merriami","F",NA,"J",NA,NA,NA,NA,NA,35,22,"1333",NA,"0",NA,"0","0",NA,NA,NA,NA
"873",17926,1990,10,16,152,4,"control",NA,51,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,37,"8873",NA,"0",NA,"0","0",NA,NA,NA,NA
"874",17919,1990,10,16,152,4,"control",NA,41,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,38,42,"1276",NA,"0",NA,"0","0",NA,NA,NA,NA
"875",17931,1990,10,16,152,4,"control",NA,55,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,37,42,"8613",NA,"0",NA,"0","0",NA,NA,NA,NA
"876",17914,1990,10,16,152,8,"control",NA,25,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,44,"1265",NA,"0",NA,"0","0",NA,NA,NA,NA
"877",17934,1990,10,16,152,8,"control",NA,61,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,52,"7470",NA,"0",NA,"0","0",NA,NA,NA,NA
"878",17937,1990,10,16,152,8,"control",NA,66,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,35,40,"8989",NA,"0",NA,"0","0",NA,NA,NA,NA
"879",17923,1990,10,16,152,8,"control",NA,44,"DM","Dipodomys merriami","M",NA,"J",NA,NA,NA,NA,NA,35,27,"1329",NA,"0",NA,"0","0",NA,NA,NA,NA
"880",17946,1990,10,16,152,8,"control",NA,75,"DM","Dipodomys merriami","M",NA,"J",NA,NA,NA,NA,NA,35,26,"1327",NA,"0",NA,"0","0",NA,NA,NA,NA
"881",17951,1990,10,16,152,8,"control",NA,77,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,44,"1328",NA,"0",NA,"0","0",NA,NA,NA,NA
"882",17940,1990,10,16,152,8,"control",NA,71,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,35,44,"1266",NA,"1266",NA,"0","0",NA,NA,NA,NA
"883",17950,1990,10,16,152,11,"control",NA,77,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,36,42,"1268",NA,"1268",NA,"0","0",NA,NA,NA,NA
"884",17932,1990,10,16,152,11,"control",NA,55,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,48,"1358",NA,"0",NA,"0","0",NA,NA,NA,NA
"885",17943,1990,10,16,152,11,"control",NA,73,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,37,39,"1387",NA,"0",NA,"0","0",NA,NA,NA,NA
"886",17922,1990,10,16,152,11,"control",NA,43,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,49,"1332",NA,"1332",NA,"0","0",NA,NA,"TR","E"
"887",17909,1990,10,16,152,11,"control",1,12,"DO","Dipodomys ordii","M",NA,NA,"S",NA,NA,NA,NA,37,NA,"1174",NA,"0",NA,"0","0",NA,NA,NA,"E"
"888",17899,1990,10,15,152,12,"control",NA,36,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,35,41,"1126",NA,"0",NA,"0","0",NA,NA,NA,NA
"889",17895,1990,10,15,152,12,"control",NA,31,"NA","Neotoma albigula","M","Z",NA,NA,NA,NA,NA,NA,32,138,"1311",NA,"0",NA,"0","0",NA,NA,NA,NA
"890",17886,1990,10,15,152,12,"control",NA,15,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,20,24,"1341",NA,"0",NA,"0","0",NA,NA,NA,NA
"891",17893,1990,10,15,152,12,"control",NA,26,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,20,27,"1142",NA,"0",NA,"0","0",NA,NA,NA,NA
"892",17961,1990,10,17,152,14,"control",NA,37,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,44,"1240",NA,"0",NA,"0","0",NA,NA,NA,NA
"893",17954,1990,10,17,152,14,"control",NA,14,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,37,40,"8961",NA,"0",NA,"0","0",NA,NA,NA,NA
"894",17955,1990,10,17,152,14,"control",NA,15,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,36,37,"1452",NA,"0",NA,"0","0",NA,NA,NA,NA
"895",17959,1990,10,17,152,14,"control",NA,34,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,42,"7443",NA,"0",NA,"0","0",NA,NA,NA,NA
"896",17956,1990,10,17,152,14,"control",NA,24,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,48,"1034",NA,"0",NA,"0","0",NA,NA,NA,NA
"897",17966,1990,10,17,152,14,"control",NA,55,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,49,"1453",NA,"0",NA,"0","0",NA,NA,NA,NA
"898",17963,1990,10,17,152,14,"control",NA,41,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,39,"1346",NA,"0",NA,"0","0",NA,NA,NA,NA
"899",17967,1990,10,17,152,14,"control",NA,57,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,36,41,"8972",NA,"0",NA,"0","0",NA,NA,NA,NA
"900",17968,1990,10,17,152,14,"control",NA,61,"DO","Dipodomys ordii","M",NA,NA,"S",NA,NA,NA,NA,36,53,"8976",NA,"1241",NA,"0","0",NA,NA,NA,NA
"901",17912,1990,10,16,152,17,"control",NA,16,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,49,"1330",NA,"0",NA,"0","0",NA,NA,NA,NA
"902",17925,1990,10,16,152,17,"control",NA,47,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,47,"7709",NA,"0",NA,"0","0",NA,NA,NA,NA
"903",17908,1990,10,16,152,17,"control",NA,11,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,36,32,"1331",NA,"0",NA,"0","0",NA,NA,NA,NA
"904",17944,1990,10,16,152,17,"control",NA,73,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,NA,NA,35,40,"1228",NA,"0",NA,"0","0",NA,NA,NA,NA
"905",17939,1990,10,16,152,17,"control",NA,71,"DO","Dipodomys ordii","F","Z",NA,NA,NA,NA,NA,NA,35,45,"1271",NA,"1271",NA,"0","0",NA,NA,NA,NA
"906",17948,1990,10,16,152,17,"control",NA,76,"NA","Neotoma albigula","F","Z",NA,NA,NA,NA,NA,NA,32,191,"8702",NA,"0",NA,"0","0","S",76,NA,NA
"907",17905,1990,10,15,152,22,"control",NA,71,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,37,39,"1247",NA,"0",NA,"0","0",NA,NA,NA,NA
"908",17901,1990,10,15,152,22,"control",NA,45,"DS","Dipodomys spectabilis","F","Z",NA,NA,NA,NA,NA,NA,49,106,"1320",NA,"1318",NA,"0","0",NA,46,NA,NA
"909",19121,1991,10,10,164,2,"control",NA,46,"BA","Baiomys taylori","M","Z",NA,NA,NA,NA,NA,NA,13,6,"101",NA,"0",NA,"0",NA,NA,NA,NA,NA
"910",19107,1991,10,10,164,2,"control",NA,25,"DO","Dipodomys ordii","F",NA,NA,NA,"S",NA,NA,NA,34,50,"1771",NA,"0",NA,"0","0",NA,NA,NA,NA
"911",19130,1991,10,10,164,2,"control",NA,62,"DO","Dipodomys ordii","F",NA,NA,NA,"S",NA,NA,NA,36,53,"1796",NA,"0",NA,"0","0",NA,NA,NA,NA
"912",19136,1991,10,10,164,2,"control",NA,74,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,21,21,"1768",NA,"0",NA,"0","0",NA,NA,NA,NA
"913",19124,1991,10,10,164,2,"control",NA,51,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,20,24,"1916",NA,"0",NA,"0","0",NA,NA,NA,NA
"914",19102,1991,10,10,164,2,"control",NA,17,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,16,"8001",NA,"0",NA,"0","0",NA,NA,NA,NA
"915",19176,1991,10,11,164,4,"control",NA,62,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,46,"1566",NA,"0",NA,"0","0",NA,NA,NA,NA
"916",19145,1991,10,11,164,4,"control",NA,13,"DM","Dipodomys merriami","F",NA,NA,NA,"B",NA,NA,NA,35,40,"1940",NA,"0",NA,"0","0",NA,NA,NA,NA
"917",19175,1991,10,11,164,4,"control",NA,57,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,36,48,"1516",NA,"0",NA,"0","0",NA,NA,NA,NA
"918",19162,1991,10,11,164,4,"control",NA,35,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,38,47,"1900",NA,"0",NA,"0","0",NA,NA,NA,NA
"919",19169,1991,10,11,164,4,"control",NA,45,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,"E",NA,38,54,"8613",NA,"0",NA,"0","0",NA,NA,NA,NA
"920",19192,1991,10,11,164,4,"control",NA,76,"PF","Perognathus flavus","F","Z",NA,NA,NA,NA,NA,NA,15,8,"6012",NA,"0",NA,"0","0",NA,NA,NA,NA
"921",19150,1991,10,11,164,4,"control",NA,21,"PF","Perognathus flavus","F","Z",NA,NA,NA,NA,NA,NA,15,7,"6011",NA,"0",NA,"0","0",NA,NA,NA,NA
"922",19183,1991,10,11,164,4,"control",NA,71,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,21,15,"102",NA,"0",NA,"0","0",NA,NA,NA,NA
"923",19194,1991,10,11,164,8,"control",NA,77,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,NA,NA,37,43,"0",NA,"1583",NA,"0","0",NA,NA,NA,NA
"924",19189,1991,10,11,164,8,"control",NA,74,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,NA,NA,37,43,"1750",NA,"0",NA,"0","0",NA,NA,NA,NA
"925",19172,1991,10,11,164,8,"control",NA,47,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,36,46,"1532",NA,"1783",NA,"0","0",NA,NA,NA,NA
"926",19170,1991,10,11,164,8,"control",NA,45,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,35,45,"1329",NA,"1817",NA,"0","0",NA,NA,NA,NA
"927",19188,1991,10,11,164,8,"control",NA,73,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,38,44,"1992",NA,"1992",NA,"0","0",NA,NA,NA,NA
"928",19160,1991,10,11,164,8,"control",NA,32,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,43,"1810",NA,"0",NA,"0","0",NA,NA,NA,NA
"929",19152,1991,10,11,164,8,"control",NA,22,"DO","Dipodomys ordii","M",NA,NA,"R",NA,NA,NA,NA,36,55,"1995",NA,"0",NA,"0","0",NA,NA,NA,NA
"930",19146,1991,10,11,164,8,"control",NA,13,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,20,22,"1996",NA,"1751",NA,"0","0",NA,NA,NA,NA
"931",19161,1991,10,11,164,8,"control",NA,34,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,20,22,"1993",NA,"0",NA,"0","0",NA,NA,NA,NA
"932",19143,1991,10,11,164,8,"control",NA,12,"PE","Peromyscus eremicus","F",NA,"J",NA,"S",NA,NA,NA,20,18,"1997",NA,"0",NA,"0","0",NA,NA,NA,NA
"933",19180,1991,10,11,164,11,"control",NA,64,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,NA,NA,37,43,"1780",NA,"1740",NA,"0","0",NA,NA,NA,NA
"934",19193,1991,10,11,164,11,"control",NA,77,"PE","Peromyscus eremicus","F",NA,NA,NA,"B","P","E",NA,20,25,"1999",NA,"0",NA,"0","0",NA,NA,NA,NA
"935",19155,1991,10,11,164,11,"control",NA,26,"RM","Reithrodontomys megalotis","M",NA,NA,"R",NA,NA,NA,NA,17,11,"11",NA,"0",NA,"0","0",NA,NA,NA,NA
"936",19173,1991,10,11,164,11,"control",NA,51,"RM","Reithrodontomys megalotis","M","Z",NA,NA,NA,NA,NA,NA,15,7,"12",NA,"0",NA,"0","0",NA,NA,NA,NA
"937",19112,1991,10,10,164,12,"control",NA,36,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,46,"1932",NA,"0",NA,"0","0",NA,NA,NA,NA
"938",19133,1991,10,10,164,12,"control",NA,67,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,36,43,"1830",NA,"0",NA,"0","0",NA,NA,NA,NA
"939",19111,1991,10,10,164,12,"control",NA,31,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,NA,NA,33,42,"1931",NA,"0",NA,"0","0",NA,NA,"TE",NA
"940",19117,1991,10,10,164,12,"control",NA,43,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,35,40,"1577",NA,"0",NA,"0","0",NA,NA,NA,NA
"941",19190,1991,10,11,164,14,"control",NA,74,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,36,44,"1941",NA,"1942",NA,"0","0",NA,NA,NA,NA
"942",19153,1991,10,11,164,14,"control",NA,23,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,NA,NA,36,43,"1983",NA,"1983",NA,"0","0",NA,NA,NA,NA
"943",19154,1991,10,11,164,14,"control",NA,25,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,NA,NA,36,43,"8961",NA,"0",NA,"0","0",NA,NA,NA,NA
"944",19158,1991,10,11,164,14,"control",NA,27,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,50,"1991","*","1913",NA,"0","0",NA,NA,NA,NA
"945",19185,1991,10,11,164,14,"control",NA,71,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,20,20,"1990",NA,"0",NA,"0","0",NA,NA,NA,NA
"946",19099,1991,10,10,164,17,"control",NA,15,"DM","Dipodomys merriami","F",NA,NA,NA,NA,"P",NA,NA,36,41,"1927",NA,"1926",NA,"0","0",NA,NA,NA,NA
"947",19105,1991,10,10,164,17,"control",NA,22,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,37,53,"1330",NA,"1762",NA,"0","0",NA,NA,NA,NA
"948",19128,1991,10,10,164,17,"control",NA,54,"DO","Dipodomys ordii","F",NA,NA,NA,"S",NA,NA,NA,36,50,"1902",NA,"0",NA,"0","0",NA,NA,NA,NA
"949",19129,1991,10,10,164,17,"control",NA,56,"DO","Dipodomys ordii","F",NA,NA,NA,"S",NA,NA,NA,36,55,"1822",NA,"1822",NA,"0","0",NA,NA,NA,NA
"950",19140,1991,10,10,164,17,"control",NA,77,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,17,22,"1774",NA,"0",NA,"0","0",NA,NA,NA,NA
"951",19134,1991,10,10,164,17,"control",NA,67,"PE","Peromyscus eremicus","F","Z",NA,NA,NA,NA,NA,NA,20,17,"1925",NA,"0",NA,"0","0",NA,NA,NA,NA
"952",19119,1991,10,10,164,17,"control",NA,44,"PF","Perognathus flavus","F","Z",NA,NA,NA,NA,NA,NA,14,7,"7003",NA,"0",NA,"0","0",NA,NA,NA,NA
